id,region,address,developer,lat,lon,class_desc,plan_ready100perc_date,flats,square,object_problem,wall_material,transport_dist_index,infrastructure_index,parking_count,energy_eff,floors,ceiling_height,price_avg,guest_parking_count
44414,78,"г Санкт-Петербург, набережная Черной Речки",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛЕГЕНДА ЧЕРНОЙ РЕЧКИ,59.9858,30.3101,Бизнес,2025-06-30,517.0,37019.63,0,Другое,6.0,8,297.0,A,11.0,"3 - 3,45",345548.0,0.0
44424,78,"г Санкт-Петербург, набережная Черной Речки",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛЕГЕНДА ЧЕРНОЙ РЕЧКИ,59.9864,30.308,Бизнес,2025-06-30,171.0,7353.5,0,Другое,7.0,8,47.0,A,11.0,"2,7 - 3",339813.0,0.0
32961,78,п Шушары,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛИВАДА,59.7505,30.3702,Типовой,2022-01-17,288.0,12967.0,0,Монолит-кирпич,2.0,2,0.0,B,5.0,"2,7",106331.0,83.0
40052,78,"улица Маршала Казакова, д. 21, литера А, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСР,59.8618,30.221,Типовой,2024-06-30,432.0,13007.28,0,Другое,7.0,9,0.0,B,26.0,"2,55",218516.0,53.0
40438,78,"г Санкт-Петербург, набережная Октябрьская",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСР,59.9115,30.4199,Комфорт,2023-12-31,867.0,25968.6,0,Другое,8.0,7,0.0,B,19.0,"2,55",195101.0,133.0
40055,78,"улица Маршала Казакова, д. 21, литера А, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСР,59.8631,30.2206,Типовой,2024-06-30,432.0,13007.28,0,Другое,8.0,9,0.0,B,26.0,"2,55",215711.0,48.0
40054,78,"улица Маршала Казакова, д. 21, литера А, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСР,59.8627,30.2212,Типовой,2024-06-30,432.0,13007.28,0,Другое,8.0,9,0.0,B,26.0,"2,55",204021.0,104.0
40053,78,"улица Маршала Казакова, д. 21, литера А, корпус 2",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСР,59.8621,30.2211,Типовой,2024-06-30,432.0,13007.28,0,Другое,8.0,9,0.0,B,26.0,"2,55",223926.0,0.0
20983,78,"г Колпино, улица Понтонная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7557,30.6254,Комфорт,2020-11-23,240.0,10670.45,0,Другое,,4,0.0,B,6.0,,98431.0,
25588,78,"г Санкт-Петербург, улица Понтонная, д. Западнее дома 26 лит А по Понтонной улице, строение участок 9",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7568,30.6258,Комфорт,2019-09-09,254.0,11369.89,0,Другое,,3,0.0,B,6.0,,,
21492,78,"г Колпино, улица Понтонная, д. 13, корпус 1, строение 1",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7546,30.6311,Комфорт,2021-10-18,298.0,13209.48,0,Монолит-кирпич,1.0,3,0.0,B,5.0,"2,74 - 3,04",119719.0,150.0
40248,78,"г Колпино, ул Понтонная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7546,30.6264,Комфорт,2023-03-31,265.0,13872.22,0,Кирпич,1.0,4,0.0,B,6.0,"2,6 - 2,72",146943.0,83.0
37090,78,"г Колпино, ул Понтонная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7525,30.6288,Комфорт,2022-12-31,284.0,12653.97,0,Монолит-кирпич,1.0,4,0.0,B,6.0,"2,7 - 2,72",126686.0,170.0
40249,78,"г Колпино, ул Понтонная",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ПРОДЖЕКТ,59.7536,30.6275,Комфорт,2023-12-31,260.0,13974.18,0,Кирпич,1.0,4,0.0,B,6.0,"2,52 - 2,72",144350.0,83.0
41472,78,шоссе Суздальское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ЭКСПЕРТ,60.0573,30.2792,Комфорт,2024-03-31,124.0,7132.96,0,Монолит-кирпич,2.0,5,0.0,B,8.0,"2,7 - 3,3",,0.0
33315,78,"город Санкт-Петербург, шоссе Суздальское",СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ЭКСПЕРТ,60.0592,30.2772,Комфорт,2022-06-30,262.0,12351.63,0,Монолит-кирпич,5.0,4,0.0,B,26.0,"2,67",137548.0,12.0
41636,78,шоссе Суздальское,СПЕЦИАЛИЗИРОВАННЫЙ ЗАСТРОЙЩИК ЛСТ ЭКСПЕРТ,60.0591,30.2825,Комфорт,2022-12-31,0.0,0.0,0,Монолит-кирпич,2.0,5,108.0,Не нормируется,4.0,,,0.0
